Gene_Symbol,Score
WBSCR28,0.02779672
RP11-770E5.1,0.027796691
RP1-223E5.4,0.027796641
AP001065.15,0.02779517
RP11-432I5.2,0.027794093
AC007563.5,0.02779392
JADRR,0.027793149
HIST1H3C,0.02779312
AC005754.8,0.027789708
RP11-344B5.3,0.027789135
RP11-308N19.1,0.027789062
C8ORF22,0.027788255
DARS-AS1,0.027785068
DBH-AS1,0.027784828
SYNGR4,0.027783733
CTC-457L16.2,0.027782768
GOLGA6L6,0.02778272
C14ORF180,0.027782623
ENDOU,0.027782012
CTD-2384A14.1,0.02778091
CTC-508F8.1,0.027780777
CTD-2189E23.1,0.027779039
LINC00471,0.027778396
RP11-1152H14.1,0.027778313
RP11-456H18.2,0.02777785
AC007161.5,0.027777415
CTD-2507G9.1,0.027777215
RP11-357P18.2,0.027776888
RP11-794G24.1,0.02777507
LLNLR-284B4.1,0.02777489
RP11-54O7.11,0.027774006
RP11-644F5.16,0.027773544
RP1-30M3.5,0.027772423
RP11-946L16.2,0.027770553
RP11-256L6.2,0.027770251
RP11-307B6.3,0.027768563
RP11-108M12.3,0.027767334
RP11-56D16.8,0.02776612
RP11-662I13.2,0.027765715
ZNF490,0.0277641
AC138035.2,0.027763039
AC009542.2,0.027762044
C10ORF131,0.027760286
AP000253.1,0.027758816
RP11-329B9.5,0.027758747
ODF3L2,0.027758231
LINC00964,0.027757738
NPIPB11,0.027755627
RP11-561P12.5,0.027754378
RP11-56B16.4,0.027754346
RP11-74E22.8,0.027752593
RP11-293M10.6,0.027751109
RP11-1348G14.5,0.027751053
RP11-973H7.4,0.027747745
TMEM178B,0.02774707
MIR181A2HG,0.027743671
DSCAM-AS1,0.027742544
IGLC6,0.027741417
RP11-79O8.1,0.027740836
RP11-757A13.1,0.027739946
GDAP1L1,0.027739793
DLGAP1-AS5,0.027738739
LINC00355,0.027738567
RP11-598F7.5,0.027738046
RP11-472N13.2,0.027737966
LINC00276,0.027737614
RP3-333H23.8,0.027737284
RP11-263K19.6,0.027736828
CTC-254B4.1,0.027736375
RP11-403A3.3,0.027734986
RP5-940J5.8,0.027733808
CH507-145C22.1,0.02773349
RP11-428C19.5,0.027732259
DIAPH2-AS1,0.027732005
TRAV1-2,0.027731765
CTD-2342J14.6,0.027730739
RP13-941N14.1,0.02773032
RP11-44N21.1,0.027727816
KTN1-AS1,0.02772748
CTD-2192J16.11,0.027726885
RP11-111M22.5,0.027726823
RP11-91P24.6,0.02772561
TMEM256-PLSCR3,0.027723428
PGPEP1L,0.027722716
AC009502.4,0.027722675
LINC00643,0.027721968
PCSK6-AS1,0.027718265
RP11-319E16.2,0.027717745
KIZ-AS1,0.027717385
RP11-762H8.5,0.02771711
TM4SF19-AS1,0.027716795
RP11-264B17.2,0.027714958
RP11-731F5.2,0.027713979
CTC-260E6.6,0.02771376
AC108004.2,0.027711445
RP11-275I4.2,0.027711377
CTB-55O6.4,0.027710611
TEKT5,0.027710298
RP11-895M11.3,0.02770867
IGHV3-73,0.027707648
CCDC87,0.027707528
CPNE4,0.027706375
VAX2,0.02770566
RP11-16K12.1,0.027705526
CTC-487M23.7,0.027702754
RP11-382A20.5,0.027699377
RP11-344B5.4,0.027697021
RP11-79H23.3,0.027696814
RP11-231D20.2,0.027695667
RP11-647P12.1,0.027694855
RP11-338I21.1,0.02769339
RP5-1180E21.4,0.027693283
MID1IP1-AS1,0.027689982
RP11-586D19.2,0.027688649
RP11-123K19.1,0.027688012
CTD-3239E11.2,0.027687147
GNG12-AS1,0.027686441
C16ORF47,0.027684625
RP11-235E17.6,0.027682643
AC079305.11,0.027680147
ZNF112,0.027678538
LINC00959,0.027676452
AC011997.1,0.027676174
CTC-461F20.1,0.027675953
RP11-13A1.1,0.027674433
GREB1L,0.027668118
TMEM78,0.027667928
RP11-442O1.4,0.027664712
RP5-1103G7.10,0.027662944
AF127577.10,0.027660912
RP5-1185I7.1,0.027660627
BP-21264C1.2,0.027660023
RP11-71L14.4,0.027658755
RP11-778D9.13,0.02765514
RP11-173D3.1,0.027654225
SSUH2,0.027654106
RP11-94I2.4,0.027651448
RP11-108K3.2,0.027647953
ZNF32-AS2,0.027647406
CTD-2184C24.2,0.027644705
FAM157C,0.027643627
AC124944.3,0.02764242
AL365181.2,0.02764151
RP11-435D7.3,0.027641311
SLC10A4,0.027635848
AC084809.3,0.027634665
CTD-2561B21.7,0.027633974
HIST2H2AA4,0.02763151
RP11-314A20.2,0.027629334
PCDHA6,0.027629167
RP11-76C10.5,0.02762801
RP11-290M5.4,0.027626663
RP11-107M16.2,0.02762351
RP11-90M2.5,0.02762341
RP11-459J23.1,0.027622655
RP11-329N22.1,0.027621102
RP11-159F24.6,0.027618105
SPG20-AS1,0.027616084
RP11-1136J12.1,0.0276145
HAR1B,0.027613238
CTD-2015G9.2,0.02761225
RP11-544M22.8,0.027612139
RP11-262A16.1,0.027611455
RP3-422G23.4,0.027611077
RP11-12D24.10,0.027610993
CTD-2501B8.1,0.027609965
IGHV4-39,0.027608505
RP11-310H4.3,0.027607268
ERAS,0.027605403
RP11-13K12.1,0.027605396
CTD-2035E11.4,0.027604038
RP11-180P8.3,0.027602445
MAP3K19,0.027601844
RP11-25L3.3,0.027601834
RP4-534N18.2,0.027601177
RP11-277P12.10,0.027600637
RP11-381O7.3,0.02759716
CPB2-AS1,0.027595824
RP1-261G23.7,0.027595013
AC092881.1,0.027594607
RP11-120J1.1,0.027593657
RP11-133L14.5,0.027593628
RP11-327J17.9,0.027589377
RP11-256L6.3,0.027588943
SPINK13,0.027588874
LINC01516,0.027586287
HIST2H2AA3,0.027581956
DENND5B-AS1,0.027578276
AC097467.2,0.027576912
RP3-522J7.6,0.027576426
RP11-433M22.2,0.027575454
AC079305.8,0.02757285
CTD-2047H16.4,0.027572434
CASC19,0.027568955
MYRFL,0.027566308
C7ORF72,0.027564937
RP13-650J16.1,0.027564863
RP11-326C3.12,0.027563956
HIST1H3B,0.027562533
RP11-301G19.1,0.02756215
RP11-626K17.3,0.027561521
RP11-22A3.2,0.027560476
AP001462.6,0.027559817
RP11-66A2.2,0.027558792
RP11-153F1.1,0.027558152
C1QTNF3-AMACR,0.027557382
RP11-455O6.9,0.027555186
CTD-2017C7.2,0.02755494
KB-51A8.1,0.027552146
RP11-295I5.3,0.027551541
LINC01405,0.027550444
RP11-154H12.3,0.027549941
RP11-789C2.1,0.02754947
RP11-187E13.1,0.0275491
KRTAP5-9,0.027548503
KRT78,0.027548501
RP11-28H5.2,0.027547885
AC002398.11,0.027547318
RP1-68D18.4,0.02754696
LINC00320,0.027546814
MNX1-AS2,0.027545094
TEN1-CDK3,0.027544385
CTD-2544N14.3,0.027544197
HNRNPUL2-BSCL2,0.027543893
ZNF229,0.027540008
UMODL1,0.027539799
RP11-466A19.1,0.027539521
IGLV8-61,0.027538445
RP11-103C16.2,0.027538389
CTC-453G23.8,0.027537787
AC009950.2,0.027536262
AP006216.10,0.027535457
RP11-32K4.1,0.027534435
RP11-379B18.6,0.027533952
SLFNL1,0.027532673
IGFL4,0.027532011
RP11-624L4.1,0.027530286
CTC-479C5.10,0.02753003
AC141272.1,0.027528163
ZBTB20-AS4,0.027523633
GATM-AS1,0.02751911
CTD-3187F8.14,0.027517114
WISP3,0.027515192
RP13-870H17.3,0.027513975
RP11-3D4.3,0.027511809
RP11-873E20.1,0.027510837
MYO1H,0.027510349
RP5-875O13.1,0.027510162
RP11-62I21.1,0.027507996
CTD-3025N20.3,0.027507687
TMEM92-AS1,0.027505701
RP11-36B6.1,0.02750561
RP11-266O8.1,0.02750507
RP11-213G2.2,0.027504861
DUSP13,0.027504612
ZBTB20-AS1,0.027503949
RP11-234B24.2,0.027503561
GS1-114I9.3,0.027500948
IFNG-AS1,0.02750062
AC004448.2,0.027500104
CH507-9B2.8,0.02749989
RP1-212P9.3,0.02749818
SLC35E2,0.02749702
RP13-631K18.2,0.02749677
FNDC7,0.027495136
TRBV7-2,0.027494302
NWD1,0.027494133
RP1-142L7.9,0.027493898
RP4-635E18.6,0.027493786
EP300-AS1,0.02748923
CTA-397H3.3,0.027487587
DLK2,0.027486507
EFCAB12,0.027486136
FAM83C,0.027483921
RP11-353N4.5,0.027481351
RP4-681N20.5,0.027480558
RP11-1246C19.1,0.027479371
RP11-26J3.1,0.027477771
RP11-379K17.12,0.02747715
RP11-354P11.8,0.027475536
KB-1254G8.1,0.027475432
LINC00548,0.027474936
RP11-686G8.5,0.027474504
NOL4,0.027472276
CTD-2207P18.2,0.027471874
RP11-77K12.9,0.027470836
OR8G5,0.02746484
AC131097.4,0.027464086
RP11-78L16.1,0.027463278
RP11-249C24.12,0.02746288
LINC00052,0.027461205
AL022341.3,0.02746079
MAMDC2-AS1,0.027459467
AC012363.4,0.027457785
AP000936.4,0.027456436
RP11-168E17.1,0.027456006
POTEI,0.027455997
CSMD2,0.027454365
AC034243.1,0.02745173
IGLV3-21,0.027451113
RP11-138C9.1,0.027447766
RP13-401N8.1,0.027447551
RP11-60A24.3,0.027446857
CH17-224D4.1,0.027443642
RP11-1035H13.3,0.027442947
RP11-138I1.2,0.027442768
C3ORF79,0.02744165
MIR133A1HG,0.02744022
RP5-1024G6.5,0.027438393
RP5-901A4.1,0.027437747
C17ORF64,0.027437318
RP11-903H12.3,0.027437106
RP11-66B24.9,0.027436834
RP11-1C8.5,0.027435493
IGHV3-20,0.027432242
LINC01050,0.027430642
RP11-499O7.7,0.027429342
RP11-16E23.5,0.027428681
SLC25A2,0.027427707
RP11-84D1.2,0.027427036
VWDE,0.027425457
RP11-326C3.13,0.027424652
FLG-AS1,0.02742297
RP11-344E13.4,0.027422884
EPN2-AS1,0.027421918
APOC4-APOC2,0.027421385
CTD-2292P10.4,0.027420819
LINC01314,0.027420118
CXORF67,0.027419742
RP11-168P13.1,0.027419697
RP5-842K16.1,0.02741963
RP4-798A10.4,0.027419174
SERPINB11,0.027418667
RP5-1121E10.2,0.027417118
RP11-1277A3.3,0.027416792
RP3-388E23.2,0.02741642
RP11-220I1.5,0.027416129
RP11-108M9.3,0.027415812
AC007036.6,0.027415749
RP11-61K9.2,0.027415747
RP11-263K4.5,0.02741545
RP11-313P13.5,0.027413433
RP11-382A20.4,0.027410999
ATP13A4-AS1,0.027404377
CH507-39O4.2,0.027403679
RP4-657D16.3,0.027403187
LINC01126,0.027401607
SMIM11B,0.02739909
RP11-9N20.3,0.027398642
RP11-174G6.1,0.02739678
RP11-46O21.2,0.027396068
CTD-2631K10.1,0.027395392
RP11-536K7.5,0.02739513
CH507-254M2.1,0.02739262
RHPN1-AS1,0.027392466
A.1,0.027392378
CTC-325H20.4,0.027392346
RP11-136K7.2,0.027388569
RP11-996F15.6,0.0273883
AC007349.7,0.027387932
RP11-46J23.1,0.027387146
CH17-125A10.2,0.027382934
CTA-407F11.7,0.027382236
GLYATL1P3,0.02738041
CFAP65,0.027379775
RP11-173P15.10,0.027373949
AC096558.1,0.027372342
NPHP3-AS1,0.027371746
RP11-10J21.3,0.027370963
RP11-702H23.6,0.027370904
RP11-57H12.3,0.027369574
RP11-218L14.4,0.027366966
RP11-475I24.3,0.027366702
CTD-2228A4.1,0.027366623
RAET1E-AS1,0.027363736
RP11-932O9.8,0.027363498
MYCNOS,0.027363494
RP11-461O7.1,0.027360354
C10ORF111,0.027354095
RP11-1007O24.2,0.02735379
RP11-138I1.4,0.027350098
MCF2L2,0.02734888
AC005498.3,0.027348045
AC005152.3,0.027346294
CSMD1,0.027342964
MT1B,0.027340794
LINC01265,0.027340626
ZDHHC23,0.027340442
RP11-758M4.4,0.027340353
CTC-499J9.1,0.027339887
RP11-554D15.1,0.027337372
RP11-151A10.3,0.027337015
RP11-75C10.9,0.027335852
RP11-420N3.2,0.027333045
AC007228.5,0.02733115
RP4-686C3.7,0.027330052
KB-1043D8.6,0.027327616
TRGV4,0.027325183
RP11-440G5.2,0.02732349
RP11-81H3.2,0.02732324
RP5-1017F8.2,0.027323086
ZNF878,0.027322492
RP11-160H22.5,0.027322322
RP11-227G15.10,0.027322218
PCDHGA12,0.027322177
RP1-111C20.4,0.027321095
LINC00383,0.027319878
RP11-53B2.4,0.027319515
RP11-99A1.2,0.027319234
LRRC3B,0.027319122
RP11-494O16.4,0.027318913
RP1-40E16.11,0.027318185
RP11-195B17.1,0.027317133
RP11-138I18.1,0.027315134
AC004221.2,0.027314067
HYI-AS1,0.027313892
CTD-2339F6.1,0.027312646
RP11-649A18.12,0.027311709
AC000032.2,0.027310634
ADGRD2,0.027308423
CTB-91J4.1,0.02730819
RDH10-AS1,0.02730808
RP13-314C10.5,0.027306408
RNASEK-C17ORF49,0.027305001
RP11-554D13.1,0.027303401
RP11-73O6.3,0.02730293
RP13-494C23.1,0.027301535
ZNF774,0.027300378
CH17-212P11.4,0.027299728
FAM95C,0.027296985
LINC01602,0.027294341
RP11-274H2.3,0.027293867
KLHL30,0.027293842
CTD-2021H9.3,0.02729334
SPRED3,0.027292538
RP11-431M7.3,0.027291631
AC005009.1,0.02729096
LINC01036,0.0272897
P3H2-AS1,0.027289342
RP11-276H1.3,0.027288204
RP11-108L7.15,0.02728815
RP11-431K24.4,0.027287688
RP11-477D19.2,0.027287146
TRBV5-6,0.027284209
RP11-10L7.1,0.02728279
CTD-2353F22.1,0.027282452
RP11-287D1.2,0.027281383
RP1-137D17.2,0.027279934
RP11-131L12.4,0.027277648
RP11-15I20.1,0.027276626
RP5-994D16.3,0.027274162
AC073283.7,0.027272845
CXORF58,0.027272647
RP11-313A24.1,0.027272314
CTD-2568A17.8,0.02727147
RP3-333A15.1,0.027268346
ADNP-AS1,0.027265232
RP11-1079K10.3,0.027264833
CTD-2184D3.6,0.02726307
AC019172.2,0.027262162
RGMB-AS1,0.027259955
MIR3179-1,0.027257968
RP11-338N10.2,0.027257938
CTD-2006H14.2,0.027257502
RP5-864K19.6,0.027253095
AC007126.1,0.027252872
HAND2-AS1,0.027252505
LINC00605,0.027251944
GOLGA6L2,0.027248984
AF064858.6,0.027248582
RP11-182J1.5,0.027247932
MGC45922,0.027247911
RP11-424N24.2,0.027247395
ST3GAL6-AS1,0.02724592
RP11-183I6.2,0.027244765
LINC01446,0.027244765
RP11-535A5.1,0.027244348
AP000439.2,0.027241284
CTD-3051D23.4,0.02723926
CTD-2269F5.1,0.02723894
CTC-332L22.1,0.02723734
C1ORF229,0.027234357
RP11-227D13.5,0.027233476
CTC-343N3.1,0.027233463
RP11-83N9.6,0.027232712
LINC01226,0.027230298
BEND4,0.027230289
FOXN3-AS2,0.027228195
RP11-442H21.2,0.027228147
RP4-633I8.4,0.027226489
AC007292.6,0.027224595
RP11-626P14.2,0.027222907
RP11-219B17.3,0.027220815
RP11-148K1.10,0.02721906
KRTAP5-2,0.027218685
RP11-307N16.6,0.027218511
AC092301.3,0.027217645
RP3-406A7.7,0.027216408
LINC01447,0.027216306
RP11-392O17.2,0.027214866
RP11-45A17.2,0.027214836
RP11-650L12.1,0.027214337
CTA-984G1.5,0.027211523
RP11-440L14.4,0.027210623
RP11-1000B6.5,0.02720953
MIR7-3HG,0.027208785
CREG2,0.027207147
RP11-401P9.6,0.027205557
AC010746.3,0.027205478
RP11-93I21.3,0.027204448
AC010524.4,0.027204385
C1ORF127,0.02720437
RP11-259O18.5,0.027204245
RP11-211G23.2,0.027202958
TMEM240,0.027202914
CTD-2083E4.6,0.027202422
RP3-323N1.2,0.027202377
LRRC43,0.027202185
RP11-84C13.2,0.027198747
RP11-598F7.4,0.027197827
AC145343.2,0.027195975
RP11-65J3.2,0.02719506
BAALC-AS1,0.027194802
CTA-363E6.6,0.027194494
IGHV4-4,0.02719425
RP3-523C21.2,0.02719379
RP11-722E23.2,0.027193453
AC007966.1,0.027193293
CLEC18A,0.02719276
RP11-10O17.3,0.027191889
TAT-AS1,0.027191486
KB-1460A1.5,0.027190924
CTD-2302E22.6,0.027190214
PHF24,0.027187834
RP11-58K22.5,0.027187455
RP11-319G6.1,0.027187262
RP13-991F5.2,0.027186722
RP1-313L4.3,0.02718555
RP4-530I15.6,0.027185386
RP11-275E15.2,0.027184963
NXPE2,0.027184945
AC108868.6,0.027183045
ZDHHC22,0.027182063
AC073072.5,0.027180541
PRSS53,0.027179936
LINC00944,0.027179027
DEPDC4,0.027176965
RP5-1142A6.8,0.027175447
RP11-24C3.2,0.027175229
RP11-1228E12.1,0.027173609
FAM53B-AS1,0.027172495
RP11-486L19.2,0.027171418
RP11-231I16.1,0.027170008
RP11-1348G14.4,0.02716975
KIAA1614-AS1,0.02716946
LINC00461,0.027166665
VWA5B1,0.027165616
AC092669.3,0.027165297
TSACC,0.027162272
TRBV30,0.027160024
CTC-527H23.3,0.027159428
CTD-2616J11.11,0.027159294
RP4-569M23.5,0.0271591
FAM3D-AS1,0.027158108
AC006946.17,0.027155777
CTB-107G13.1,0.027155092
CTD-2199O4.6,0.027152818
RP11-713P17.3,0.027150726
RP11-603J24.21,0.027149891
RP11-532M24.1,0.0271483
RP11-404F10.2,0.027146593
ST7-AS1,0.027146388
RP11-180P8.1,0.027146045
RP11-514P8.7,0.027145866
RP3-508I15.9,0.02714479
RP11-611O2.5,0.027144745
ZNF534,0.027144099
AC090154.1,0.02714016
RP5-1159O4.2,0.02713806
PACERR,0.027137276
FAM66A,0.027136594
MAP3K14-AS1,0.027136544
RP11-88I21.2,0.027136397
SCGB1B2P,0.027134616
IGHV4-55,0.027133843
RP11-315D16.4,0.027133193
CCDC163P,0.027132835
LINC00202-2,0.027132828
RP11-464F9.22,0.02713278
LINC01270,0.027132433
RP11-700J17.2,0.027130455
RP11-573G6.6,0.027129909
RP11-131N11.4,0.027129045
AC010524.2,0.027128901
AC009495.2,0.0271276
RP11-421F16.3,0.02712662
GATA3-AS1,0.02712531
RP11-197K3.1,0.027124267
RNASE13,0.027123993
CTA-228A9.4,0.027123779
RP11-178F10.2,0.027122134
RP11-285E23.2,0.027118105
RP4-651E10.4,0.027115095
AP000233.4,0.027113581
RP1-265C24.8,0.027112756
CTD-3028N15.1,0.027112659
CTD-2302E22.4,0.027111238
LINC01511,0.027109498
RP11-33N14.5,0.027108604
RP3-402G11.27,0.027108252
AC011294.3,0.027107257
RP11-57H14.2,0.027106712
RP11-679B19.1,0.027106395
CTD-2066L21.3,0.027106304
RP11-700H6.1,0.027104348
AP001046.6,0.027104115
AC016722.4,0.027103458
LINC00640,0.02709965
RP11-130L8.1,0.027099645
RP11-112L6.3,0.027099464
RP11-323J4.1,0.027099144
LINC00638,0.027098779
RP11-95P13.1,0.027098432
RP11-383J24.1,0.02709734
LINC01510,0.027097117
RP4-669L17.10,0.02709513
RP11-781A6.1,0.027094606
LINC00943,0.02709352
RP11-259K5.2,0.027093202
RP11-982M15.6,0.027091693
RP11-73K9.2,0.027091136
AC011286.1,0.02709038
VIPR1-AS1,0.027089205
RP4-565E6.1,0.027089123
RP11-343J3.2,0.027089065
CTD-2330J20.2,0.02708742
KBTBD11-OT1,0.027087072
RP1-86C11.7,0.027084488
RP5-1096D14.3,0.027084002
RP1-151F17.1,0.027083222
RP11-461M2.2,0.027083015
RP3-400B16.1,0.027081061
C1ORF204,0.027080178
AC007038.7,0.027080033
IDI2-AS1,0.02707991
RP5-1050D4.5,0.027079154
SIAH3,0.027076164
CTC-527H23.2,0.02707589
HCG16,0.02707537
RP11-281P23.1,0.027074665
RP11-64B16.3,0.027074497
LINC00885,0.027074223
RP11-439H8.4,0.027071496
RP11-506M13.3,0.027070403
PAGE2B,0.02706629
RP11-684B21.1,0.027064
LRP1-AS,0.027060473
RP1-69D17.3,0.027059117
RP11-367N14.2,0.027058858
MYLK-AS1,0.027055621
ANP32D,0.027051788
PCDHGA8,0.027050052
RP11-277A4.4,0.027048592
RP5-1068E13.7,0.027047655
LINC01381,0.027044754
PTOV1-AS2,0.027041262
ZMAT4,0.02704013
RP11-507K2.2,0.027037818
RP11-630C16.2,0.027034963
AP003025.2,0.027032385
RP11-293A21.1,0.027031133
RP11-534C12.1,0.027030647
SPANXA2-OT1,0.027026743
CTD-2213F21.2,0.027022336
RP11-484O2.1,0.027020717
RP11-651L5.3,0.027019912
RP13-297E16.4,0.027019313
RP11-244M2.1,0.02701732
RP11-169E6.1,0.02701639
RP11-560J1.2,0.027014773
C10ORF113,0.027014485
C8ORF49,0.027011922
NRIR,0.027009651
RP3-449M8.9,0.027006114
CTD-2526A2.2,0.02700456
RP11-138B4.1,0.027004227
RP11-274B18.4,0.027004173
CDH16,0.027004149
XXBAC-BPG154L12.4,0.027000036
RP11-531A24.5,0.02699859
RP11-713D19.1,0.026997378
RP11-63A2.2,0.026997108
FAM181A-AS1,0.026995767
RP11-17A1.3,0.026993275
RP11-216N14.9,0.026991751
RP11-572C15.5,0.026988829
RP11-484D2.2,0.026985893
RP11-290H9.5,0.026985776
RP11-425A6.5,0.0269849
IGHV1-69,0.026984626
RP11-753H16.3,0.02698327
IGHV2-26,0.026982408
RP11-465B22.8,0.026978323
C4ORF26,0.026977707
CTD-2325M2.1,0.026976768
AP001469.9,0.026976353
RP11-679C8.2,0.026976254
RP11-678G14.4,0.02697505
RP11-350J20.5,0.026974535
RP11-367G18.1,0.02697378
RP11-360L9.7,0.026971925
CTD-2589M5.4,0.026970824
AL109761.5,0.026969641
AC003084.2,0.026969302
TMEM26-AS1,0.026968595
RP11-105N14.2,0.02696536
FLJ35934,0.026964676
XKR5,0.026962232
RP11-394B2.6,0.026959876
RP11-492E3.51,0.026959334
VWA3B,0.026959246
KRTAP5-7,0.02695561
ZNF474,0.026953429
RP11-435I10.4,0.026953334
TRBV3-1,0.026951263
ZNF670-ZNF695,0.026949653
RP11-481J2.3,0.026948843
TMEM27,0.02694409
RP11-542G1.1,0.026943827
RP11-354K1.2,0.026942711
RP11-372K14.2,0.02694253
LINC01513,0.026940469
RP11-20B24.2,0.026939934
PPP1R27,0.02693812
CTD-2528A14.5,0.026934842
RP11-1038A11.3,0.026933383
CIRBP-AS1,0.026933253
RP11-310H4.1,0.026929865
TMEM211,0.02692761
RP11-725P16.2,0.026926244
SIGLECL1,0.02692517
AC098823.3,0.02692492
RP11-41O4.2,0.02692458
LINC01250,0.026922416
LINC01508,0.026921516
RP11-161H23.9,0.026921337
RP11-483H20.4,0.026921336
OGFRP1,0.026921043
RP11-65J21.4,0.02691878
RP11-800A3.7,0.026918244
RP11-968A15.2,0.026917184
ZNF20,0.026916515
PNMA3,0.026913604
CTD-2503I6.1,0.02691209
RP11-96C21.2,0.02691116
AC004854.4,0.026908603
RP11-269F19.2,0.026906412
CTD-2270P14.5,0.026904171
KCNIP4-IT1,0.026902292
CTD-3252C9.2,0.026897337
CTB-75G16.3,0.026895741
GSG1,0.026895648
RP11-982M15.7,0.026895273
RP11-276H7.3,0.026894862
LA16C-321D4.2,0.026893621
RP4-798A10.7,0.026893055
ZBTB8B,0.026891515
RP11-389G6.3,0.026891146
RP11-451G4.2,0.026890233
RP11-867G2.5,0.026889998
RP11-701H24.9,0.026887855
AL591893.1,0.026887735
CFAP58-AS1,0.026885804
RP11-250B2.3,0.026884878
LINC00159,0.026884506
CCNT2-AS1,0.026884373
FMR1NB,0.026883578
RP11-816J6.3,0.02688325
RP11-369J9.1,0.02688316
LINC00106,0.026880901
CTD-2263F21.1,0.026880085
RP11-161I2.1,0.026877403
RP11-219G17.4,0.026877275
LVCAT1,0.026871469
LINC00327,0.026870046
AC010096.1,0.02686963
RP11-196E1.3,0.026869139
CTD-2541J13.1,0.02686808
RP11-64P14.7,0.026866931
CGB7,0.02686489
CTD-2189E23.2,0.026863467
AC079610.2,0.026862651
SOX30,0.026861912
LINC00864,0.026860874
RP1-60O19.2,0.026852574
CTD-2527I21.7,0.026851723
CTD-2650P22.1,0.026851451
CTD-3065B20.2,0.026849573
LINC00923,0.026848644
GLTSCR2-AS1,0.026848217
XXYAC-YM21GA2.4,0.026846647
RP11-58C22.2,0.026845943
RP11-351I21.11,0.026845634
WNT5A-AS1,0.026845038
MROH9,0.02684325
C1ORF145,0.026841506
RP11-432B6.3,0.026839858
CTD-2309O5.3,0.026836831
AC009473.1,0.02683647
RP11-667K14.3,0.026836446
AC072062.3,0.026835645
RP11-347C12.1,0.026834344
KBTBD12,0.0268332
AC006116.17,0.026832107
AC010642.1,0.02683197
RP11-53M11.3,0.02682944
RP1-41P2.7,0.026828889
BMPR1B-AS1,0.026828324
CTC-301O7.4,0.026827002
RP11-734K21.3,0.026825601
RP11-105N14.1,0.02682505
RP11-3D4.2,0.026823541
AC114803.3,0.026823312
RP11-536I6.2,0.026822347
RP11-304L19.2,0.026820213
AC144449.1,0.026817217
AJ006998.2,0.02681398
PCAT7,0.026812956
LA16C-306E5.2,0.026812658
CTD-2555A7.3,0.026812483
CTD-2524L6.3,0.026810532
C2CD4D,0.026808858
RP11-367J11.2,0.026808465
CTC-482H14.5,0.02680792
AC010883.5,0.026806757
CTD-2292M16.8,0.026805535
RP11-762E8.1,0.026804471
RP11-431K24.3,0.026802057
RP11-426C22.6,0.026801521
RP11-150C16.1,0.026800629
RP11-575F12.1,0.026800405
RP1-228P16.5,0.026800046
RP1-102E24.10,0.02679726
RP11-656D10.3,0.026796862
RP1-253P7.4,0.026795607
LINC00570,0.02679487
NPIPB4,0.02679484
LYG1,0.02679252
CTB-11I22.2,0.026791617
LINC01415,0.026790202
RP11-115N4.1,0.026790172
RP5-930J4.2,0.0267852
SPATA8,0.026782861
RP11-818O24.3,0.026782205
RP11-408A13.3,0.026781345
LINC01227,0.026781138
XXYLT1-AS2,0.026780859
RP11-384P7.7,0.02677918
IGLV1-36,0.026777307
AC090505.6,0.026776489
XXBAC-BPG308K3.5,0.026772667
AC005786.5,0.026772093
CTA-243E7.4,0.026771868
RP11-637O19.2,0.026770864
RP11-345F18.1,0.026770005
RP3-446N13.5,0.02676953
RP11-437J19.1,0.026768986
LINC01276,0.026768947
RP11-791M20.1,0.026768174
RP11-102G14.1,0.026766669
RP11-77H9.2,0.026765764
LINC01209,0.026765049
AC005775.2,0.02676503
RP11-219E7.1,0.026763972
AF001548.5,0.02676396
CTD-2015H3.1,0.026763666
C2ORF91,0.026763052
KB-1615E4.3,0.026762357
RP13-192B19.2,0.026761463
RP11-702B10.2,0.026760265
RP11-1376P16.1,0.026759371
AC099552.4,0.026759258
RP11-576I22.2,0.026756654
RP11-121C6.5,0.026751095
RP11-30K9.5,0.026750138
RP11-486O12.2,0.026748557
TRDV2,0.026746145
GPR12,0.026745543
RP11-932O9.7,0.026742872
SPACA6P-AS,0.026741251
RP11-1060J15.9,0.026741099
LINC01169,0.026739443
LINC01269,0.026738888
ABHD12B,0.026737988
C14ORF105,0.02673697
TBC1D3L,0.026736965
DENND6A-AS1,0.026735783
RP11-21M24.3,0.026735004
SRGAP2-AS1,0.026732523
CTD-2288F12.1,0.02673074
CH17-264L24.1,0.026729185
RP11-713P17.4,0.026728949
RP11-476D10.1,0.026728671
RP5-894D12.5,0.026727993
RP1-122P22.4,0.026727606
AC107218.3,0.026725989
RP11-309M7.1,0.026724815
ZNF491,0.026723525
FAM19A1,0.026722033
LINC00654,0.026721353
LINC00677,0.026720475
RP5-890E16.5,0.026720282
HIST1H2BI,0.026719635
RP11-190A12.8,0.026719326
RP11-391J2.3,0.026717782
FSIP2-AS1,0.02671743
LINC01411,0.026714329
RP6-109B7.5,0.026712403
RP11-689C9.1,0.026712218
PLGLB2,0.02671205
RP11-996F15.4,0.026711334
RP11-20I23.7,0.026710978
RP1-193H18.3,0.02670992
RP11-538D16.2,0.026709165
LINC00491,0.02670759
CTD-2105E13.16,0.026707545
RP11-893F2.13,0.026707347
RP11-817J15.3,0.026707347
RP11-305D15.8,0.02670733
RBM46,0.026706532
LINC01060,0.026706487
RP11-274B21.9,0.026704196
LINC00412,0.026702445
