symbol,globalScore,maxClinicalTrialPhase,chembl
CEP43,0.1847899273423509,,
SEPTIN5,0.1847899273423509,,
MYO5A,0.1847899273423509,,
JAZF1,0.1847899273423509,,
MB21D2,0.1847899273423509,,
NUMA1,0.1847899273423509,,
CHCHD7,0.1847899273423509,,
LARP4B,0.1847899273423509,,
BCL2L12,0.1847899273423509,,
PAFAH1B2,0.1847899273423509,,
ARHGEF10,0.1847899273423509,,
PRPF40B,0.1847899273423509,,
CHIC2,0.1847899273423509,,
TNRC18,0.1847899273423509,,
LEPROTL1,0.1847899273423509,,
RFWD3,0.1847899273423509,,
NTHL1,0.1847899273423509,,
ISX,0.1847899273423509,,
IL21R,0.1847899273423509,,
BCL7A,0.1847899273423509,,
TLR4,0.1817428177300371,0.75,
MYEOV,0.1801518167761857,,
CYP2A6,0.1770086395379728,,
FOXP2,0.1709358158452118,,
RIN3,0.1695190930689205,,
PSMA4,0.1650415372509576,1.0,
ADGRG6,0.1646965189217913,,
PALM,0.1642375251355037,,
ADAM19,0.1613421387840214,,
CD163,0.1600051066360041,,
RPA3,0.1559415528041046,,
IREB2,0.154259407625174,,
ADAMTSL3,0.1533382632857216,,
BPTF,0.1492517614813353,,
PITX2,0.1397175478415277,,
TGFB2,0.1311712281580958,1.0,
KRT8,0.1304143891101813,,
ANKLE1,0.1293759008171227,,
AQP3,0.1287557895190278,,
FPR1,0.1268952321924764,,
SPP1,0.1266269265432134,0.5,
FPR2,0.1260633192291789,,
PLK1,0.1256264871788134,0.75,
SLC67A1,0.1241201788138035,,
NDUFAF2,0.1237065902486293,1.0,0.1730914076533087
GPD2,0.1237065902486293,1.0,0.1730914076533087
MCM4,0.1233734555428878,,
BIRC5,0.1214324105063879,0.5,
ZFP36L1,0.1206095106618271,,
RRM1,0.1204483596944377,1.0,0.1654922726831635
FAM83A,0.1201477392154683,,
HTR4,0.120113452772528,1.0,
FAM13A,0.1198759132204814,,
ALX1,0.1188199232811316,,
CHRNB4,0.1187275283174604,1.0,
SLC2A1,0.1184641019453574,,
NDUFS1,0.1174922558410263,1.0,0.1730914076533087
FOXM1,0.1170795895842067,,
RPL17,0.1170665847371991,1.0,
RRM2,0.1160287820478185,1.0,
BUB1,0.1156111222779259,,
UBE2T,0.1147200101177323,,
FAM227B,0.1146751300048335,,
NDUFS8,0.1146005532734812,1.0,0.1730914076533087
GALK2,0.114574216629577,,
IL6,0.1144603513548351,1.0,
TGFB1,0.1144340092310246,1.0,
NCAPG,0.1139787513003451,,
CD8A,0.113629935222128,,
CENPF,0.1133303984507346,,
HMGA1,0.1132623373038946,,
METTL3,0.1128248215162159,,
SLC7A11,0.1126873827541823,,
YY1AP1,0.1122778570687077,,
TPX2,0.1120833616379034,,
COL11A1,0.1119523653597627,1.0,
MKI67,0.1119383030518481,,
RALY,0.1119178274224634,,
EXO1,0.1118745769646166,,
NDUFA13,0.1113410642773037,1.0,0.1730914076533087
BECN1,0.111337323416732,,
GJB2,0.1112762181629866,,
PKM,0.1112505018852048,,
NT5E,0.1111736419224687,0.75,
MT-ND6,0.1111736240709173,1.0,0.1730914076533087
ANLN,0.1110868763253864,,
UBE2C,0.1109462193271537,,
GNPNAT1,0.1109323012603707,,
AGER,0.1106258767926396,0.75,
CBX7,0.1103268368899573,,
VIM,0.1098742571544821,0.5,
CHRDL1,0.1098666114491505,,
HMMR,0.1097917180183132,,
FGF7,0.1097413246642374,,
CD4,0.1096441003926301,1.0,
MELK,0.1094076268069579,,
CEACAM6,0.1093864872939771,,
SLC16A3,0.1092767095328355,,
CTHRC1,0.1092653118512795,,
PRIM2,0.1092570445411649,1.0,0.1654922726831635
DARS2,0.1091929354412067,,
WFDC2,0.1091875860726434,,
NEDD4L,0.1090916690295984,,
PTTG1,0.1090127972477167,,
E2F7,0.1089522216933104,0.75,
TFAP2A,0.1087903629126609,,
NDUFB10,0.1087103743394438,1.0,0.1730914076533087
NDUFS3,0.1085948806348548,1.0,0.1730914076533087
PYCR1,0.1085127387629074,,
NDUFB8,0.1085024856711836,1.0,0.1730914076533087
TMT1B,0.1084309550072484,,
AURKB,0.1084033418902954,0.75,
IGF2BP3,0.1083323237985506,,
AHNAK2,0.1078916741278906,,
CD36,0.1078662255839546,,
TNF,0.1078072712737402,1.0,
CEP55,0.1077077867711237,,
SPOCK2,0.1076091456213327,,
CEACAM5,0.1075155363074032,1.0,
POLE2,0.1075010733665744,1.0,0.1654922726831635
CCT3,0.1073542085866447,,
MT-ND5,0.1072551536616228,1.0,0.1730914076533087
ADRB2,0.1071203120389662,1.0,
LDHA,0.1070714201724588,1.0,
POLD2,0.1070267327792135,1.0,0.1654922726831635
SERPINB5,0.1069771846246408,,
ECT2,0.1069577609517917,,
LMO7,0.1069376728963916,,
SP1,0.1068578485906417,,
MYBL2,0.1068281699007819,,
CD40LG,0.1066649296969949,0.75,
TF,0.1066570188395499,,
CD44,0.1065501897412454,0.5,
APEX1,0.1065232462944788,0.5,
KIF11,0.1063792160721761,0.5,
PTGS2,0.1063597406422888,1.0,0.030396539880581
VIRMA,0.106286703503041,,
MALAT1,0.1062806118460675,,
NDUFA11,0.106151547151106,1.0,0.1730914076533087
NDUFB5,0.106151547151106,1.0,0.1730914076533087
NDUFS6,0.106151547151106,1.0,0.1730914076533087
MT-ND1,0.106151547151106,1.0,0.1730914076533087
NDUFB6,0.106151547151106,1.0,0.1730914076533087
NDUFC2,0.106151547151106,1.0,0.1730914076533087
ITGB4,0.1059903728756061,,
NLRP1,0.1058480105338142,,
POLA2,0.1058281647782568,1.0,0.1654922726831635
YBX1,0.1058274807934703,,
SHMT2,0.1057155515496347,,
ZNF143,0.1056654788735663,,
NDUFV1,0.1055971773690789,1.0,0.1730914076533087
NDUFA7,0.1055971773690789,1.0,0.1730914076533087
MT-ND4,0.1055971773690789,1.0,0.1730914076533087
NDUFAB1,0.1055971773690789,1.0,0.1730914076533087
NDUFV2,0.1055971773690789,1.0,0.1730914076533087
NDUFA1,0.1055971773690789,1.0,0.1730914076533087
NDUFC1,0.1055971773690789,1.0,0.1730914076533087
NDUFV3,0.1055971773690789,1.0,0.1730914076533087
NDUFS7,0.1055971773690789,1.0,0.1730914076533087
NDUFB1,0.1055971773690789,1.0,0.1730914076533087
NDUFS5,0.1055971773690789,1.0,0.1730914076533087
IL1B,0.1055660336725174,1.0,
BSG,0.1053169896361015,0.75,
VWF,0.1053035083835228,1.0,
MT-ND4L,0.1052275975143942,1.0,0.1730914076533087
NDUFB2,0.1052275975143942,1.0,0.1730914076533087
NDUFA2,0.1052275975143942,1.0,0.1730914076533087
NDUFA10,0.1052275975143942,1.0,0.1730914076533087
NDUFAF1,0.1052275975143942,1.0,0.1730914076533087
NDUFAF4,0.1052275975143942,1.0,0.1730914076533087
NDUFB3,0.1052275975143942,1.0,0.1730914076533087
NDUFAF3,0.1052275975143942,1.0,0.1730914076533087
MT-ND2,0.1052275975143942,1.0,0.1730914076533087
NDUFA8,0.1052275975143942,1.0,0.1730914076533087
MT-ND3,0.1052275975143942,1.0,0.1730914076533087
NDUFB11,0.1052275975143942,1.0,0.1730914076533087
NDUFA12,0.1052275975143942,1.0,0.1730914076533087
NDUFA3,0.1052275975143942,1.0,0.1730914076533087
NDUFA5,0.1052275975143942,1.0,0.1730914076533087
NDUFS2,0.1052275975143942,1.0,0.1730914076533087
NDUFB4,0.1052275975143942,1.0,0.1730914076533087
NDUFB7,0.1052275975143942,1.0,0.1730914076533087
COXFA4L2,0.1052275975143942,1.0,0.1730914076533087
COXFA4,0.1052275975143942,1.0,0.1730914076533087
NDUFA9,0.1052275975143942,1.0,0.1730914076533087
NDUFS4,0.1052275975143942,1.0,0.1730914076533087
NDUFA6,0.1052275975143942,1.0,0.1730914076533087
NDUFB9,0.1052275975143942,1.0,0.1730914076533087
P4HA1,0.1052060366280819,,
IGF2BP1,0.1051274643263356,,
FBP1,0.1050307587386654,,
SKA3,0.1049339387993264,,
TIMELESS,0.1048370216607191,,
IL17A,0.1047386932763579,1.0,
STEAP1,0.1046262281690467,0.5,
SFXN1,0.1045986384233036,,
B3GNT3,0.1045414723164681,,
OCIAD2,0.1045412114860662,,
ENO1,0.1044051993583866,,
CASR,0.1043377231706504,1.0,
BMAL2,0.1043304759760791,,
NCAPH,0.1042074757335724,,
FHL1,0.1041871548306788,,
SPC25,0.1041745766713023,,
CDK1,0.1041554842569765,0.75,
GTSE1,0.1040446464372534,,
KIF20A,0.1040120513421039,,
CAVIN2,0.1040059164145232,,
TPI1,0.1039545060819077,,
MMP11,0.103903579113882,,
MTHFD2,0.1038945239944762,,
KIF14,0.1038297441216263,,
LINC00665,0.1037625620830756,,
AQP4,0.1037150253963598,,
POLD4,0.1037030806138198,1.0,0.1654922726831635
CDC20,0.1036379206901112,,
CCNB2,0.1035863967700635,,
ANGPTL4,0.1035728979852875,,
NUSAP1,0.1034035328226728,,
LAD1,0.1033164590213913,,
DLGAP5,0.103224492371791,,
FHL2,0.1031962915726009,,
ADH1B,0.1031795003678973,1.0,
TTN,0.1029539851774505,,
FAM111B,0.1028892991041041,,
SNCA,0.102831278113721,0.5,
SPATA2,0.1028299238975792,,
RPL17-C18ORF32,0.1028298849385685,,
USP22,0.1026004405729878,,
CXCL8,0.1025840956450409,0.5,
POLE3,0.1024557486042589,1.0,0.1654922726831635
ID1,0.1024061075006484,,
TNFSF11,0.1023962277291905,1.0,
CYP4B1,0.1022373095632505,,
CENPO,0.1022340006914482,,
SPAG5,0.1022065488330392,,
PRIM1,0.1021734306597081,1.0,0.1654922726831635
TMT1A,0.1021662018714339,,
PECAM1,0.1020759946449401,,
GAS6,0.1020033426271233,0.75,
AIM2,0.1020009189178659,,
HAVCR1,0.1019189170160212,,
C1QTNF6,0.1018578724958769,,
CBX3,0.1018158419018733,,
CEACAM7,0.1018103161560116,,
NUF2,0.1017949445347684,,
RHOV,0.1017636765054253,,
OIP5,0.1016949644052262,,
PTGER2,0.1016920267527777,1.0,
ITGB1,0.1016869706404052,1.0,
S100A16,0.1016444889804147,,
ORC1,0.1016433470805674,,
HEG1,0.1015254328912312,,
GNG7,0.1015138361619071,,
SEC61G,0.1015126996067088,,
FGL1,0.1014275457093928,,
SLC2A5,0.1012372946710866,,
GBE1,0.1012166301109373,,
AGTR1,0.1011858441980012,1.0,
PRSS3,0.1010912677422338,,
POLD3,0.1009774291855201,1.0,0.1654922726831635
TNS4,0.1009607474923596,,
CEACAM3,0.1009413605846229,,
PSG2,0.1009413342221509,,
FANCI,0.1008613655448799,,
ERO1A,0.1008493196142863,,
CCT6A,0.1007855056617922,,
MT-CO2,0.1007687207445937,,
MTCO2P12,0.100768077116066,,
RPL22L1,0.1006078493308354,,
POLA1,0.1006078493308354,1.0,0.1654922726831635
PSME3,0.1005324589746569,,
OGG1,0.1004994872430326,,
TP73,0.1004550344665531,,
FUT2,0.1004204504550462,,
PRC1,0.1004188558043924,,
SELENBP1,0.1004175476140274,,
HSD17B6,0.1003192442671728,,
ASF1B,0.1002360701724526,,
AGR2,0.1002323238330042,,
DNM1L,0.100221864400973,,
PKHD1L1,0.100205124150584,,
ADAM12,0.1001890670218978,,
F2RL1,0.1001407209479026,,
POSTN,0.1001072442466445,,
NEAT1,0.1001020295299194,,
SLC7A5,0.0999903540564603,,
KLRB1,0.0999640214071525,,
STING1,0.0999277358569342,0.5,
NCAPD2,0.0999000850529992,,
FTO,0.0998602622647895,0.75,
CD47,0.0998422765182727,0.75,
LINC00511,0.0997523741571385,,
PRMT5,0.0996362691268489,0.5,
LGR6,0.0996070218301586,,
FZD4,0.0994707555022764,,
ERCC6L,0.0993041220566825,,
IL11,0.0992758031326863,,
SNX20,0.0991989287959208,,
CADM1,0.0989535076471542,,
GBP1,0.0988692804838977,,
TMPO,0.098850938488753,,
AFAP1,0.0988314435675249,,
CD276,0.0988090194104667,0.5,
CDT1,0.0987891946272135,,
PTTG3P,0.0987596232180847,,
GPX2,0.0987160140500326,,
RACGAP1,0.0986062548688463,,
GMDS,0.0985618655979102,,
ADAMTS9,0.0982121288734752,,
EIF4A3,0.0981786705041062,,
TTF1,0.0981487326971911,,
CAV1,0.0980962616159018,,
H19,0.0980909884040833,,
ROR1,0.0980792226546073,0.75,
IL11RA,0.0980396199455357,1.0,
PLPP2,0.0980345737839825,,
PBK,0.0980202283298115,,
NCAPG2,0.097926678773939,,
PTBP1,0.0978869304141636,,
LINC00857,0.0978786813619273,,
PAFAH1B3,0.0978773447684142,,
HAUS3,0.0978676433976751,,
NEIL3,0.097847724487762,,
PERP,0.0977953176272145,,
CYTOR,0.0977395331007473,,
ARHGEF5,0.0977249934575958,,
CDC25C,0.0977120815813153,,
AHR,0.0976645112496148,1.0,
YTHDF2,0.097656541304627,,
LMNB1,0.0976414121883137,,
SOCS2,0.0976053788944719,,
DPEP2,0.0976025206273188,,
COA6,0.0974062611785585,,
METTL1,0.0973863895048248,,
MFAP4,0.0973514798787293,,
GJB3,0.0973118733211607,,
DEPDC1,0.0972965017241167,,
FOLR1,0.0972235249670063,1.0,0.1519826994029052
FAP,0.0971654267938093,0.75,
LIMK1,0.0970950829023848,,
DLC1,0.0970724974659808,,
KIF18A,0.0969920137761416,,
CD109,0.0969766830858466,,
YTHDC2,0.0969244025581324,,
RAC3,0.0968503407112354,,
CBX4,0.0968458340977636,,
SNHG3,0.096836333247745,,
PCLAF,0.0968177158904534,,
GPX4,0.096791554848599,,
PSMD14,0.0967798121244425,1.0,
ACE2,0.0967780791079711,,
FUT8,0.0967764945266901,,
GABPA,0.0966796381324335,,
COL5A2,0.0966666525145363,1.0,
CDKN3,0.0966098217740787,,
B4GALT1,0.0965781245670879,,
XRCC5,0.0965170406704243,,
LIMD1,0.0963680288883102,,
FKBP4,0.09631740497657,,
MCM5,0.0962798539283783,,
TMSB4X,0.0962396207706038,,
VEGFD,0.0961964851830537,,
PPP1R1B,0.0961815818813178,,
ABCA1,0.0961071692094331,1.0,
CRABP2,0.096099999138594,,
TNNC1,0.0960589380872736,0.75,
CDCA4,0.0959378527770626,,
ARAP1,0.0958792804122862,,
STRIP2,0.0956960014128683,,
SLC3A2,0.095687006143862,,
CCL2,0.0956392555251516,0.5,
PNO1,0.0956123050941988,,
DYNLL1,0.095522430530374,,
CENPM,0.0954404888304829,,
NPM3,0.0952105461974483,,
HOXC10,0.0950931113382245,,
SHOX2,0.0949695278343231,,
MRPL12,0.0949052994498066,,
EFNA3,0.0948286221392472,,
NMUR1,0.0947363522724061,,
LPAR3,0.0947355854032197,,
ITGAL,0.0947171384369058,1.0,
TEAD4,0.0946672858793052,,
NPAS2,0.0946438584094755,,
UBE2N,0.0945381161840637,,
CCNB1,0.0944703738264959,,
GPR87,0.0943602149933133,,
TLR3,0.0942975947407014,0.75,
OPN3,0.0942523750398636,,
MND1,0.0942464435113317,,
KHDRBS1,0.0942016608018991,,
IL6R,0.0941541905072694,1.0,
PAQR7,0.0941531371687671,,
C1GALT1,0.0938283038033998,,
MMP12,0.0938257438946943,0.75,
ENTPD1,0.0937887104250237,,
ESR2,0.0937676580897889,1.0,
LINC01426,0.0936691803105283,,
CLDN18,0.093642617015641,1.0,
GPBAR1,0.0936361729749808,,
CCL28,0.0936251546573991,,
EPHB2,0.0936154483931675,1.0,
FOXF1,0.0936102185079828,,
CISD2,0.0936005610455838,,
DSCC1,0.0935936343332028,,
IRF8,0.093552104751453,,
TRIM6,0.0935308057579064,,
TK1,0.0934994368172274,,
MTSS1,0.0934481227747083,,
PRDX4,0.0933772019015695,,
PTPRO,0.0933548446826482,,
PLOD1,0.0933545241286926,,
ADGRD1,0.093295372495828,,
IL34,0.0932761937317136,,
ELOVL6,0.0932727158260516,,
DAPK2,0.0932335966863475,,
SQSTM1,0.0932281545114601,,
ALDOA,0.093215323725288,,
GPRC6A,0.0931377391137331,,
GPR151,0.0931377391137331,,
MRGPRX3,0.0931377391137331,,
GPR166P,0.0931377391137331,,
MRGPRX4,0.0931377391137331,,
MRGPRX1,0.0931377391137331,,
OXER1,0.0931377391137331,,
DOK2,0.0931059399325271,,
TGIF2,0.0930986699268229,,
SNRPA,0.093082792845172,,
S1PR1,0.0930806393769416,1.0,
NETO2,0.0930684616508503,,
MTFR2,0.0930495306582503,,
GPM6A,0.0930027445073327,,
SIRT1,0.0928272138185436,0.5,
ADCY9,0.0928115502861474,,
KIF5A,0.0928056079541584,,
SPRED1,0.0928056079541584,,
VEGFC,0.0927762709141306,0.75,
AURKA,0.0926976437676491,0.75,
NUP62,0.0926457820892082,,
DCTN4,0.0925917292201402,,
GTF2H1,0.0925917292201402,,
CPS1,0.0925762020658422,1.0,
MFN2,0.0925663542673298,,
NEDD1,0.0925592213843686,,
UHMK1,0.0925592213843686,,
HSF2BP,0.0925592213843686,,
IGFBP1,0.0924354779638644,,
SH2D5,0.0923949636711754,,
PIERCE2,0.0923949636711754,,
ARHGAP11A,0.0922690088739938,,
MDH1,0.0922469138364167,,
GPRC5A,0.0922301837621069,,
KRT80,0.0922123992457187,,
S100A14,0.0922075929003845,,
CLDN1,0.0921563381473938,,
ALG3,0.092130873653679,,
LPL,0.0921239518970105,,
KRT81,0.0921199220919042,,
GLCCI1,0.0921164175842173,,
E2F2,0.0920584502136865,0.75,
ARGLU1-DT,0.0918894605588233,,
XBP1,0.0918763293447758,,
SIGLEC15,0.0915849594092699,,
CTBP2,0.0915018123556874,,
GPX8,0.0914999456002989,,
ARHGAP30,0.0913550971148483,,
HSPA9,0.0913407774657654,,
HOXA1,0.0912530385422857,,
NOTCH3,0.091217795857784,0.5,
DNASE1L3,0.0911122106823129,,
CCL20,0.0910371377377203,,
MS4A1,0.090973908159301,1.0,
YWHAG,0.0909480411915252,,
FURIN,0.0908403280645984,,
RIT1,0.0908003012915653,,
PCK2,0.0907564929820732,,
UCA1,0.0907521459653866,,
DKK1,0.090705288605272,0.5,
GATA6,0.0906476583096769,,
UTRN,0.0906388082252408,0.5,
ARL14,0.0906180671212872,,
P2RY6,0.0905983039305721,1.0,
THBS2,0.0905961510486142,,
ST6GALNAC1,0.0905489470027531,,
CCL5,0.0904585273580585,,
HCP5,0.0904400325017291,,
ADAR,0.0904082621191458,,
PVR,0.0904046571563147,,
UPP1,0.0903744621496916,,
APOE,0.0903514536763022,,
RORA,0.0903454420994332,,
FKBP3,0.0903016668491337,,
PIK3CD,0.0902666950447403,1.0,
CISD1,0.0901919359033759,,
DDX17,0.0901142327527445,,
TMED2,0.0901082909813846,,
CXCL14,0.0899746341615471,,
BCAR1,0.0898635889362861,,
PRDX1,0.0898610853344213,,
USP4,0.0897773267389489,,
DDIT4,0.0897473483556676,,
PCAT6,0.0894864387663268,,
CCR2,0.0894227972791913,0.75,
ZIC2,0.0892620822307357,,
HMOX1,0.0891114958260833,,
HKDC1,0.0890757808368487,,
TRIP13,0.0890414509533032,,
SLC16A4,0.0890241550476349,,
CDCA3,0.0889891723272325,,
AOPEP,0.0889190863873638,0.5,
GSTP1,0.0888795853702057,0.5,
DGUOK,0.0888455598112118,,
MCM2,0.0887758669915795,,
TRIM28,0.0887466685707732,,
SOX4,0.0887186407074582,,
AK4,0.0886703939855349,,
MUC5B,0.0886440964343841,,
MAD2L1,0.0886131817152774,,
TNFRSF21,0.0886109071659289,,
PPIF,0.0885554396252843,,
GIMAP8,0.0885194055894526,,
CD80,0.088454431238156,1.0,
TWF1,0.088349454410749,,
HOXC6,0.0883193191625691,,
TMPRSS4,0.0883092984522308,,
CDCA8,0.0882918615096995,,
HDAC9,0.0881689429111933,1.0,
KLRG1,0.0881382734544147,,
CST1,0.0881127071820868,,
HPRT1,0.0880675164468134,,
PTGES3,0.0880329314735248,,
ADARB1,0.0879732195106377,,
GREM1,0.0879538136186987,,
IGSF10,0.0878169413508581,,
PLAU,0.0877357529489392,1.0,
UBQLN1,0.0877132941591537,,
CRMP1,0.0876209088468882,,
DENR,0.0875805346108698,,
DSG2,0.0875139766382563,,
DERL3,0.0875007442010483,,
TIAM1,0.0874860066805825,,
ACADL,0.0873906354854935,,
LGALS1,0.0872720206692774,0.5,
KRT6A,0.0872651062137968,,
GRAP2,0.0871086003377947,,
MSLN,0.0870825910485293,0.5,0.1215861595223242
CCL14,0.0870120301777984,,
ESYT3,0.0870094034191145,,
JAM2,0.0869760409765847,,
ITGA8,0.0869741228606022,,
INTS7,0.0869722005922434,,
LDHC,0.0869371577828044,,
MEX3A,0.0868911673686244,,
CRTAC1,0.0868663174907414,,
CHAF1B,0.0868461327973676,,
FDX1,0.086805270941672,,
ICOS,0.0867792569761156,0.75,
LINC01614,0.0867444664598203,,
ADAM9,0.0867393396690266,,
USF1,0.0867289692152486,,
IQGAP3,0.0866373201794707,,
ERRFI1,0.0865668686331056,,
IL4I1,0.0865612129417335,,
GFPT1,0.0865391205340066,,
TBX5,0.0864787306472278,,
UBE2D1,0.0864762323887273,,
RASSF1,0.0864355730010744,,
LEP,0.0863893304663548,,
GKN2,0.0863501258340595,,
RNF182,0.0863287723313444,,
LGALS3,0.0862565396934216,0.5,
MRPL51,0.0862355047485719,,
CSF2,0.0862277120900182,0.75,
KIF18B,0.0861629885872766,,
MCM6,0.0860699321493858,,
COL10A1,0.0860630379157861,,
ZFPM2,0.0859910739215544,,
TEDC2,0.0859281417266751,,
DACH1,0.0859131855180373,,
MIR99AHG,0.0858651385184632,,
HOXB9,0.0858325249337495,,
EDNRB,0.0857642255269779,1.0,
ZC3H12D,0.0857047512367323,,
LAMA3,0.085656893575077,1.0,
BTNL9,0.085545016047585,,
MCM8,0.0855179711408152,,
ACTL8,0.0854924439185141,,
TIGIT,0.0854764305806217,0.75,
SERPINA1,0.0854456555224043,,
KIFC1,0.085439192126677,,
GPC4,0.0854140108604644,,
HDAC6,0.0853676875415143,1.0,
RPS27A,0.0853610641453612,1.0,
CBX2,0.0853367498270882,,
OAS1,0.085259872862133,,
UCHL1,0.0851846670032221,,
SMC2,0.0851624912371373,,
ESPL1,0.085095947109681,,
LIMCH1,0.0850949475436282,,
TACC3,0.0850742466124344,,
XDH,0.0850655671639256,1.0,
NTSR1,0.0850579898656399,0.75,
PPP1R14D,0.0850492212469421,,
GLUD1,0.0850444310057797,,
FKBP10,0.0849982335239441,,
ATF2,0.0849906366047089,,
AHSA1,0.084976780068973,,
NGEF,0.0849302638886681,,
PRKG1,0.0849205190933895,,
GSDMC,0.0848990269914773,,
LCP2,0.0848876549800075,,
HDAC2,0.0848394938764518,1.0,
MOK,0.0848243039498974,,
ZNF146,0.0847258719573191,,
SFTPA1,0.0846897783687555,,
IGSF6,0.0846594519904831,,
GPI,0.0846393527516701,,
AXL,0.0846141039699734,1.0,0.1215861595223242
RCC1,0.084592699704135,,
CKS2,0.0845759650392655,,
TWIST1,0.0845709424154172,,
SKP2,0.0845155291094939,,
ZNF24,0.084492730411592,,
ZBED5,0.0844489967954543,,
HJURP,0.0844083821214286,,
SAT1,0.0843798032337717,,
MS4A2,0.0843613911675714,,
HSPD1,0.084256830006328,,
CLDN2,0.0842030582742919,,
LGALS4,0.0841670053675685,,
IL37,0.0841529778323504,,
RTKN2,0.0840978446029685,,
SGMS1,0.0840285643264359,,
HSPA4,0.0840051979549411,,
KRT16,0.0839882536716033,,
UBE2V2,0.0839640258972514,,
CTSB,0.08394263072485,,
RCC2,0.0839349214367417,,
GSDMB,0.083905774178017,,
CCNA2,0.0839032895850911,,
DPYSL2,0.0838988350660333,,
LINC01559,0.083865265947194,,
FAM83B,0.0838309114044345,,
SORBS1,0.0838200076770574,,
HORMAD1,0.0838103491643961,,
PGK1,0.0838092470182108,,
ISG20L2,0.0837279054345362,,
MAGEA3,0.0837207003034689,0.75,
CFP,0.0836937004418628,,
CYP4A22,0.0836841718183985,,
PRDX2,0.0836836513301751,,
FGR,0.0836213528756121,1.0,
PIR,0.0836121710234911,,
SHC1,0.0836115923581054,,
NR1I2,0.0835804707474758,,
SNHG15,0.0835585146678057,,
CCT8,0.0835418835743449,,
PFKFB4,0.0834848658588332,,
TFDP1,0.0834754255797597,,
SPOCK1,0.0834226068830803,,
NR0B1,0.0833703015408141,,
KRT18,0.0833620667694504,,
EEF1A2,0.0833611135383602,1.0,
TRAF3,0.0833425830517128,,
NUDT1,0.0833413511188638,,
RFPL3,0.0833402572314002,,
KLF5,0.0832671583729896,,
APLN,0.0832561221480544,,
LINC00173,0.0832375961606544,,
SULT1C2,0.0831713663589054,,
LIMS1,0.0831569045590483,,
PSMB5,0.0831554673040579,1.0,0.1367844294626147
SUSD2,0.0831123212362398,,
AKAP12,0.0830553875453683,,
SERPINH1,0.0830373934237912,,
PSAT1,0.083035523440447,,
ALPL,0.0830271178408658,,
CHMP4C,0.083008046006467,,
CACYBP,0.0829892401744054,,
GABRA3,0.0829573188667752,1.0,
DKC1,0.0829049309866216,,
DEPDC1B,0.0828454308704057,,
CTLA4,0.0828185636797722,1.0,0.1215861595223242
ALDH3A1,0.0827652204294602,,
PRDX6,0.0827432468232011,,
TCN1,0.082655111597437,,
ADAMTS1,0.0826537433554423,,
SIRT3,0.0826422249288914,,
L1CAM,0.082611968873145,,
RPL36A,0.0825467418605483,1.0,
ITPKA,0.0825052294339184,,
MAOA,0.0824478022360816,1.0,
CMTM6,0.0824232468778129,,
MAP4K4,0.0823835117475955,,
PTX3,0.0823724916811505,,
SEMA5A,0.0823469174714681,,
LINC00968,0.0822945390193245,,
TRIB3,0.0822926022882978,,
PKP2,0.0821997955560567,,
STMN1,0.0821819347438972,,
SATB1,0.0821775483570985,,
SIRT2,0.0821496422737872,,
SOX6,0.0821480647261175,,
GIMAP7,0.0821209595154429,,
P2RY14,0.0820802771985461,,
PTTG2,0.0820764010225818,,
BACH1,0.0820641659289833,,
PRMT1,0.0820065794063974,,
MYO1E,0.0819820386946906,,
SSBP1,0.0819519715717054,,
LINC01089,0.0819189694129381,,
TIMP2,0.0818810002807345,,
ILK,0.0818738606915118,,
SPI1,0.0818674327687319,,
NFATC4,0.0818619378126614,,
ATP2A2,0.0818461716186457,0.5,
PFKFB3,0.0818277258306522,,
ABCA3,0.081794892922255,,
FBXO32,0.081781353373717,,
BARX2,0.0817617280368702,,
COL6A6,0.0817088798170285,1.0,
GPD1L,0.0816773401074823,,
HOXA5,0.0816717857025423,,
CAP1,0.0816695509660839,,
SGO2,0.0816463495640953,,
KLF17,0.0816438856983974,,
COL7A1,0.0816434624833711,1.0,
TUBA1C,0.0816356635684124,1.0,
GNGT1,0.0816247907392387,,
CTSF,0.0816155512428716,,
KMT5A,0.0815964562837129,,
ABCE1,0.0815773613245542,,
NECTIN4,0.0815236968852103,1.0,
SOX9,0.0815215792016323,,
SLC52A1,0.0815063712222121,,
LDHD,0.0814769587973648,,
PPM1G,0.0814204952084547,,
SPRR1B,0.081389006887506,,
BZW2,0.0813527069100702,,
PTPN1,0.0813429735292983,,
PVT1,0.0813253732090027,,
NAPSA,0.0812873797490838,,
ANKRD49,0.0812870358164852,,
SPATS2,0.0812767697094106,,
HNRNPK,0.0812558476412044,,
RRM2B,0.0812237840261625,1.0,
HBEGF,0.0811807644893319,0.25,
KLF8,0.0811761492893364,,
CT83,0.0810257184013771,,
GINS2,0.080975841112366,,
CCL17,0.0808790261854655,,
SYT12,0.0808608332830071,,
TFF1,0.0808358290050287,,
MCTS1,0.0808345993077266,,
PGR-AS1,0.0808327446484172,,
ADIRF,0.0808322588647234,,
PLEK2,0.0808025623654542,,
PFN2,0.0807942626769056,,
HDAC1,0.0807727648587451,1.0,
SERPING1,0.0807269514770592,1.0,
GALNT6,0.0807142417477367,,
IKBKB-DT,0.080712133820309,,
INMT,0.0806951544379814,,
TUBA1B,0.0805916097232535,1.0,
GREB1L,0.0805838074818768,,
LY9,0.0805786744283395,,
CLIC1,0.08056541857947,,
GGPS1,0.0805166545708657,,
